tr_build_id,tr_job_id,tr_build_number,tr_original_commit,tr_log_lan,tr_log_status,tr_log_setup_time,tr_log_analyzer,tr_log_frameworks,tr_log_bool_tests_ran,tr_log_bool_tests_failed,tr_log_num_tests_ok,tr_log_num_tests_failed,tr_log_num_tests_run,tr_log_num_tests_skipped,tr_log_num_test_suites_run,tr_log_num_test_suites_ok,tr_log_num_test_suites_failed,tr_log_tests_failed,tr_log_testduration,tr_log_buildduration
6573205,6573206,489,cb01b87a11b7373bd37b350eab6639fa9880a23e,java,ok,,java-ant,"",false,,,,,,,,,"",,0
2806253,2806254,48,b8415d86af51f6c4a07553ddd938f92f56ef16aa,unknown,unknown,,plain,"",false,,,,,,,,,"",,
6573281,6573282,490,ddd83121d0ba6960b6cc88a19716f813dbb02c15,java,broken,,java-ant,"",false,,,,,,,,,"",,0
6573283,6573284,491,08cbd2029e7172893db67869e2bc5ed7c63e4bd8,java,broken,,java-ant,"",false,,,,,,,,,"",,0
6573623,6573624,492,fedc9036700d6ab7897f1b30bee99c3721b86ef8,java,ok,,java-ant,"",false,,,,,,,,,"",,0
6573639,6573640,493,1bf108c6aee0a1dd30f65206f6c5916374659c57,java,ok,,java-ant,"",false,,,,,,,,,"",,0
6573718,6573719,494,e2bf715df57a7d78bb00b4e4faa8d8538d18f0b8,java,ok,,java-ant,"",false,,,,,,,,,"",,0
6573728,6573729,495,68f0d296e35f1306351a61acc65bbb922b372157,java,ok,,java-ant,"",false,,,,,,,,,"",,0
6574442,6574443,496,d8f7bb6df48d8a67cff9ba232e2336d3041266e7,java,ok,,java-ant,"",false,,,,,,,,,"",,0
6574475,6574476,497,067c35440bf7f08afd649239c4a9c8d2ddd1cf82,java,ok,,java-ant,"",false,,,,,,,,,"",,0
6574485,6574486,498,96f9f799a2ab93d9786e45159b2505dfa10b866f,java,ok,,java-ant,"",false,,,,,,,,,"",,0
6574493,6574494,499,5bdf6ac3f7c62eb8f3423516d44ad352cedaf934,java,ok,,java-ant,"",false,,,,,,,,,"",,0
2806293,2806294,49,aef25a95bd7985f5193fc6d4f9aa1c0c002752c5,unknown,unknown,,plain,"",false,,,,,,,,,"",,
2697325,2697326,4,d1a44b7d733972c9252f616952d77de99df2b4ff,unknown,unknown,,plain,"",false,,,,,,,,,"",,
6579409,6579410,500,bbec16a6b9731ff2c3d6375556ea986a0c9914d6,java,ok,,java-ant,"",false,,,,,,,,,"",,0
6615767,6615768,501,f11f2657a7dd269a26ff68d2d24bebc8179ae406,java,broken,,java-ant,"",false,,,,,,,,,"",,0
6616324,6616325,502,b526c052d8e2b843b37ee745377d78429ba89115,java,broken,,java-ant,"",false,,,,,,,,,"",,0
6616385,6616386,503,b9a754f2a4d69b85cb4976ae47ce118f8b17d809,java,broken,,java-ant,"",false,,,,,,,,,"",,0
6616443,6616444,504,7d3bcc4adf1f7d9f712e025b9579ad16fbb227db,java,broken,,java-ant,"",false,,,,,,,,,"",,0
6616522,6616523,505,c123fd9cd9afeaa18310037aadf63ef3fcf4cf17,java,broken,,java-ant,"",false,,,,,,,,,"",,0
6616553,6616554,506,fb2155bd487ed68805108fc1c98144faf981976e,java,broken,,java-ant,"",false,,,,,,,,,"",,0
6616558,6616559,507,dc42272c96ce2fc9560ee98b871af28579dad588,java,broken,,java-ant,"",false,,,,,,,,,"",,0
6616597,6616598,508,befb4efe4a98373b567a1a99aee63c40759e17ea,java,broken,,java-ant,"",false,,,,,,,,,"",,0
6616601,6616602,509,0ff7492ef14015295e21c6083e7ea07cffe5ade2,java,broken,,java-ant,"",false,,,,,,,,,"",,0
2806381,2806382,50,c344f91e1c533269ec5c5c888c89e2d377536d8d,unknown,unknown,,plain,"",false,,,,,,,,,"",,
6616611,6616612,510,307b222afcd88a2751159aaef947586080500d33,java,broken,,java-ant,"",false,,,,,,,,,"",,0
6616615,6616616,511,748d31010d21943e71a735512f7985ffafc19e93,java,broken,,java-ant,"",false,,,,,,,,,"",,0
6616786,6616787,512,8079d928b065dbdb0381ea5edb1a5d26355e7257,java,broken,,java-ant,"",false,,,,,,,,,"",,0
6616792,6616793,513,04fa32ba36f2df2aa8a62d833ab13c5b680015aa,java,broken,,java-ant,"",false,,,,,,,,,"",,0
6616859,6616860,514,cd10e760cd3f4169d67e86d8a8acc3a53700fb79,java,broken,,java-ant,"",false,,,,,,,,,"",,0
6616864,6616865,515,5b0d5904a8fdeaf89de39e0d879337bd2781636c,java,broken,,java-ant,"",false,,,,,,,,,"",,0
6616919,6616920,516,991e3577b4036d91ef8202086483786abbd6c798,java,broken,,java-ant,"",false,,,,,,,,,"",,0
6616921,6616922,517,8d724358ab10d3a736bd8d01269721d94a0a6021,java,broken,,java-ant,"",false,,,,,,,,,"",,0
6668357,6668358,518,1571c382f62b7e16b4c9a10e2719738ae651a4ef,java,broken,,java-ant,"",false,,,,,,,,,"",,0
6668368,6668369,519,0e6bc9458c94b8b1b25be0d1b3eac79a707580a9,java,broken,,java-ant,"",false,,,,,,,,,"",,0
2806465,2806466,51,8f802c0470b29af90b5d9a5840958fe5ea864224,unknown,unknown,,plain,"",false,,,,,,,,,"",,
6669395,6669396,520,ff616e1d59ec898f343e0acd9c065c9db82cfcae,java,broken,,java-ant,"",false,,,,,,,,,"",,0
6669402,6669403,521,d4753e90bc222ed3c2a64995a7968860ca596493,java,broken,,java-ant,"",false,,,,,,,,,"",,0
6669487,6669488,522,6ae3bbbf9c1a919d8f03b6ef8bc7f17fc483742f,java,broken,,java-ant,"",false,,,,,,,,,"",,0
